parameterization_id,iteration_number,sim_id,likelihood,ARTLinkMax,ARTLinkMid,BaseInfectivity,Homa_BayInfrmlCondomsMax,Homa_BayLOWRisk,Homa_BayTrnsCondomsMax,InfmrlFormRate,InfrmlCondomMid,InfrmlCondomRate,InfrmlCondomsMax,InfrmlDurHet,KisiiInfrmlCondomsMax,KisiiLOWRisk,KisiiTrnsCondomsMax,KisumuInfrmlCondomsMax,KisumuLOWRisk,KisumuTrnsCondomsMax,MaleToFemaleOld,MaleToFemaleYoung,MaxInfrmlFLOW,MaxInfrmlFMED,MaxInfrmlMLOW,MaxInfrmlMMED,MaxMrtlFMED,MaxMrtlMMED,MaxTrnsFLOW,MaxTrnsFMED,MaxTrnsMLOW,MaxTrnsMMED,MigoriInfrmlCondomsMax,MigoriLOWRisk,MigoriTrnsCondomsMax,MrtlCondomMax,MrtlCondomMid,MrtlCondomRate,MrtlFormRate,NyamiraInfrmlCondomsMax,NyamiraLOWRisk,NyamiraTrnsCondomsMax,PrExInfrmlFemLOW,PrExInfrmlFemMED,PrExInfrmlMaleLOW,PrExInfrmlMaleMED,PrExTrnsFemLOW,PrExTrnsFemMED,PrExTrnsMaleLOW,PrExTrnsMaleMED,PreARTLinkMax,PreARTLinkMid,PreARTLinkMin,RiskAssortivity,SeedYrHigh,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SiayaInfrmlCondomsMax,SiayaLOWRisk,SiayaTrnsCondomsMax,TrnsCondomMax,TrnsCondomMid,TrnsCondomRate,TrnsFormRate,run_number
25,-1,92c9c576-f2dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0307440000001,0.001328056,0.224907754,0.561736346,0.242765445,0.00010746200000000001,1997.676416,1.8757372559999999,0.22433244600000002,0.75,0.22423410300000002,0.9431618409999999,0.359487634,0.17464998199999998,0.759441905,0.35276388299999994,1.5571776240000001,1.3717316240000001,1.2367225929999999,2.4305517269999997,1.1056838820000001,2.873226313,1.129567565,1.298654081,1.658817115,2.9291937939999997,1.6681651780000002,2.961459024,0.20359308,0.7915262190000001,0.283775754,0.20376855800000002,1995.8143969999999,2.071308735,5.94e-05,0.110545724,0.9320092059999999,0.28774826800000003,0.347041576,0.393618367,0.242523562,0.414697215,0.039611888,0.43502848299999997,0.298971682,0.662368568,0.705037583,2002.0445399999999,0.447002487,0.667955311,1982,0.091661823,16.22607033,0.04,15.95678172,0.151456963,0.715883718,0.34902471700000004,0.272559255,1997.7910969999998,1.995803831,0.0013484520000000002,730
26,-1,2edd527f-f9dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0307440000001,0.001328056,0.224907754,0.561736346,0.242765445,0.00010746200000000001,1997.676416,1.8757372559999999,0.22433244600000002,0.75,0.22423410300000002,0.9431618409999999,0.359487634,0.17464998199999998,0.759441905,0.35276388299999994,1.5571776240000001,1.3717316240000001,1.2367225929999999,2.4305517269999997,1.1056838820000001,2.873226313,1.129567565,1.298654081,1.658817115,2.9291937939999997,1.6681651780000002,2.961459024,0.20359308,0.7915262190000001,0.283775754,0.20376855800000002,1995.8143969999999,2.071308735,5.94e-05,0.110545724,0.9320092059999999,0.28774826800000003,0.347041576,0.393618367,0.242523562,0.414697215,0.039611888,0.43502848299999997,0.298971682,0.662368568,0.705037583,2002.0445399999999,0.447002487,0.667955311,1982,0.091661823,16.22607033,0.04,15.95678172,0.151456963,0.715883718,0.34902471700000004,0.272559255,1997.7910969999998,1.995803831,0.0013484520000000002,26213
27,-1,5c82b107-f6dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0307440000001,0.001328056,0.224907754,0.561736346,0.242765445,0.00010746200000000001,1997.676416,1.8757372559999999,0.22433244600000002,0.75,0.22423410300000002,0.9431618409999999,0.359487634,0.17464998199999998,0.759441905,0.35276388299999994,1.5571776240000001,1.3717316240000001,1.2367225929999999,2.4305517269999997,1.1056838820000001,2.873226313,1.129567565,1.298654081,1.658817115,2.9291937939999997,1.6681651780000002,2.961459024,0.20359308,0.7915262190000001,0.283775754,0.20376855800000002,1995.8143969999999,2.071308735,5.94e-05,0.110545724,0.9320092059999999,0.28774826800000003,0.347041576,0.393618367,0.242523562,0.414697215,0.039611888,0.43502848299999997,0.298971682,0.662368568,0.705037583,2002.0445399999999,0.447002487,0.667955311,1982,0.091661823,16.22607033,0.04,15.95678172,0.151456963,0.715883718,0.34902471700000004,0.272559255,1997.7910969999998,1.995803831,0.0013484520000000002,13224
28,-1,80dd7d5b-f2dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0745140000001,0.0013454589999999998,0.228464698,0.564459272,0.27764670199999997,0.00011399899999999999,1997.849484,1.72161237,0.24704890300000001,0.75,0.229742582,0.933433683,0.361163446,0.157217912,0.777198677,0.36178712399999996,1.543894794,1.3094943479999999,1.216048582,2.46754172,1.161224309,2.708494879,1.081546266,1.288654496,1.7078966309999999,2.9557877539999997,1.749086462,2.9544165510000004,0.196219581,0.794690805,0.24777453300000002,0.18369265199999998,1996.602487,1.996264267,5.5e-05,0.094467766,0.9450926759999999,0.300914938,0.352620305,0.40474005399999996,0.247081737,0.41922211,0.038127055,0.45548414600000003,0.297717775,0.621757469,0.837986259,2003.21162,0.406785734,0.6909958009999999,1982,0.07881756200000001,15.89087238,0.04,15.92368093,0.158963412,0.722343703,0.314196827,0.275831351,1997.767365,1.992578879,0.001397284,31016
29,-1,52b2428c-f9dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0745140000001,0.0013454589999999998,0.228464698,0.564459272,0.27764670199999997,0.00011399899999999999,1997.849484,1.72161237,0.24704890300000001,0.75,0.229742582,0.933433683,0.361163446,0.157217912,0.777198677,0.36178712399999996,1.543894794,1.3094943479999999,1.216048582,2.46754172,1.161224309,2.708494879,1.081546266,1.288654496,1.7078966309999999,2.9557877539999997,1.749086462,2.9544165510000004,0.196219581,0.794690805,0.24777453300000002,0.18369265199999998,1996.602487,1.996264267,5.5e-05,0.094467766,0.9450926759999999,0.300914938,0.352620305,0.40474005399999996,0.247081737,0.41922211,0.038127055,0.45548414600000003,0.297717775,0.621757469,0.837986259,2003.21162,0.406785734,0.6909958009999999,1982,0.07881756200000001,15.89087238,0.04,15.92368093,0.158963412,0.722343703,0.314196827,0.275831351,1997.767365,1.992578879,0.001397284,18605
30,-1,c169e939-f6dc-e811-a2bd-c4346bcb1555,4.2400000000000004e+42,1.0,2003.0745140000001,0.0013454589999999998,0.228464698,0.564459272,0.27764670199999997,0.00011399899999999999,1997.849484,1.72161237,0.24704890300000001,0.75,0.229742582,0.933433683,0.361163446,0.157217912,0.777198677,0.36178712399999996,1.543894794,1.3094943479999999,1.216048582,2.46754172,1.161224309,2.708494879,1.081546266,1.288654496,1.7078966309999999,2.9557877539999997,1.749086462,2.9544165510000004,0.196219581,0.794690805,0.24777453300000002,0.18369265199999998,1996.602487,1.996264267,5.5e-05,0.094467766,0.9450926759999999,0.300914938,0.352620305,0.40474005399999996,0.247081737,0.41922211,0.038127055,0.45548414600000003,0.297717775,0.621757469,0.837986259,2003.21162,0.406785734,0.6909958009999999,1982,0.07881756200000001,15.89087238,0.04,15.92368093,0.158963412,0.722343703,0.314196827,0.275831351,1997.767365,1.992578879,0.001397284,6275
31,-1,114542b0-b1da-e811-a2bd-c4346bcb1555,4.23e+42,1.0,2003.277739,0.001293532,0.19743455,0.5990826020000001,0.22548489100000002,9.13e-05,1998.1862760000001,1.68800098,0.21942289899999998,0.75,0.207686177,0.95,0.330138369,0.166409579,0.771355421,0.336378919,1.880086816,1.294904755,1.214443914,2.473208969,1.138951133,2.682544195,1.123133653,1.337630592,1.6015543840000002,2.9919208060000004,1.7106126780000002,3.0,0.208821924,0.815763386,0.269506264,0.192294904,1996.1159760000003,2.0371044719999998,5.479999999999999e-05,0.129699935,0.940998012,0.26594250199999997,0.365644274,0.392684044,0.25016229100000004,0.429791081,0.026503513,0.506603928,0.31918537,0.63836058,0.776838076,2002.7330789999999,0.390296738,0.652947222,1982,0.078942674,16.43407922,0.05299148099999999,15.91031282,0.14997511,0.712044537,0.32080914899999996,0.280577175,1997.591943,1.949772799,0.00145528,1322
32,-1,eff4b53d-bbda-e811-a2bd-c4346bcb1555,4.23e+42,1.0,2003.277739,0.001293532,0.19743455,0.5990826020000001,0.22548489100000002,9.13e-05,1998.1862760000001,1.68800098,0.21942289899999998,0.75,0.207686177,0.95,0.330138369,0.166409579,0.771355421,0.336378919,1.880086816,1.294904755,1.214443914,2.473208969,1.138951133,2.682544195,1.123133653,1.337630592,1.6015543840000002,2.9919208060000004,1.7106126780000002,3.0,0.208821924,0.815763386,0.269506264,0.192294904,1996.1159760000003,2.0371044719999998,5.479999999999999e-05,0.129699935,0.940998012,0.26594250199999997,0.365644274,0.392684044,0.25016229100000004,0.429791081,0.026503513,0.506603928,0.31918537,0.63836058,0.776838076,2002.7330789999999,0.390296738,0.652947222,1982,0.078942674,16.43407922,0.05299148099999999,15.91031282,0.14997511,0.712044537,0.32080914899999996,0.280577175,1997.591943,1.949772799,0.00145528,60774
33,-1,1c3e6c8c-b6da-e811-a2bd-c4346bcb1555,4.23e+42,1.0,2003.277739,0.001293532,0.19743455,0.5990826020000001,0.22548489100000002,9.13e-05,1998.1862760000001,1.68800098,0.21942289899999998,0.75,0.207686177,0.95,0.330138369,0.166409579,0.771355421,0.336378919,1.880086816,1.294904755,1.214443914,2.473208969,1.138951133,2.682544195,1.123133653,1.337630592,1.6015543840000002,2.9919208060000004,1.7106126780000002,3.0,0.208821924,0.815763386,0.269506264,0.192294904,1996.1159760000003,2.0371044719999998,5.479999999999999e-05,0.129699935,0.940998012,0.26594250199999997,0.365644274,0.392684044,0.25016229100000004,0.429791081,0.026503513,0.506603928,0.31918537,0.63836058,0.776838076,2002.7330789999999,0.390296738,0.652947222,1982,0.078942674,16.43407922,0.05299148099999999,15.91031282,0.14997511,0.712044537,0.32080914899999996,0.280577175,1997.591943,1.949772799,0.00145528,22410
34,-1,e73d9ec6-30dc-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2002.7939800000001,0.001235309,0.237671877,0.583842167,0.21594402399999998,0.000101784,1998.8832109999998,1.783124947,0.212592539,0.75,0.216621607,0.94002934,0.33738219399999997,0.179110944,0.744356997,0.355560696,1.673565402,1.323505978,1.20547821,2.367084616,1.0796543,2.774580391,1.117763047,1.335386132,1.6059288719999998,2.993042602,1.752001617,3.0,0.202963657,0.776797792,0.29672575,0.188551003,1995.7919969999998,2.188010313,5.88e-05,0.130414229,0.9184073540000001,0.275583519,0.35689770600000004,0.380603384,0.221487792,0.426998249,0.036545812999999996,0.503234039,0.309785734,0.649302271,0.7573669340000001,2003.286768,0.410579824,0.682748259,1982,0.077092488,15.95101669,0.049198171,16.00275103,0.142306841,0.721105728,0.313856713,0.274210762,1997.1294260000002,1.734423756,0.001472301,48144
35,-1,7060096d-35dc-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2002.7939800000001,0.001235309,0.237671877,0.583842167,0.21594402399999998,0.000101784,1998.8832109999998,1.783124947,0.212592539,0.75,0.216621607,0.94002934,0.33738219399999997,0.179110944,0.744356997,0.355560696,1.673565402,1.323505978,1.20547821,2.367084616,1.0796543,2.774580391,1.117763047,1.335386132,1.6059288719999998,2.993042602,1.752001617,3.0,0.202963657,0.776797792,0.29672575,0.188551003,1995.7919969999998,2.188010313,5.88e-05,0.130414229,0.9184073540000001,0.275583519,0.35689770600000004,0.380603384,0.221487792,0.426998249,0.036545812999999996,0.503234039,0.309785734,0.649302271,0.7573669340000001,2003.286768,0.410579824,0.682748259,1982,0.077092488,15.95101669,0.049198171,16.00275103,0.142306841,0.721105728,0.313856713,0.274210762,1997.1294260000002,1.734423756,0.001472301,14037
36,-1,ed969905-3adc-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2002.7939800000001,0.001235309,0.237671877,0.583842167,0.21594402399999998,0.000101784,1998.8832109999998,1.783124947,0.212592539,0.75,0.216621607,0.94002934,0.33738219399999997,0.179110944,0.744356997,0.355560696,1.673565402,1.323505978,1.20547821,2.367084616,1.0796543,2.774580391,1.117763047,1.335386132,1.6059288719999998,2.993042602,1.752001617,3.0,0.202963657,0.776797792,0.29672575,0.188551003,1995.7919969999998,2.188010313,5.88e-05,0.130414229,0.9184073540000001,0.275583519,0.35689770600000004,0.380603384,0.221487792,0.426998249,0.036545812999999996,0.503234039,0.309785734,0.649302271,0.7573669340000001,2003.286768,0.410579824,0.682748259,1982,0.077092488,15.95101669,0.049198171,16.00275103,0.142306841,0.721105728,0.313856713,0.274210762,1997.1294260000002,1.734423756,0.001472301,60297
37,-1,516aa339-71db-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2003.170834,0.0013456979999999998,0.222317307,0.595331327,0.23414268100000002,9.13e-05,1998.780982,1.8164914509999999,0.220402157,0.75,0.219055455,0.95,0.347311496,0.17623298199999998,0.765574225,0.34061580700000005,1.624423045,1.333660162,1.203098171,2.465706421,1.085178933,2.7232841039999998,1.132215178,1.35918265,1.6084346459999999,2.966041882,1.718894365,3.0,0.209317502,0.7908051220000001,0.267762017,0.18458196,1996.215154,2.198721911,5.9999999999999995e-05,0.122309765,0.927278307,0.292751478,0.360822052,0.393629791,0.24053482899999998,0.419539207,0.033499982000000005,0.47255783700000004,0.314510481,0.628210623,0.745725462,2003.076923,0.405452265,0.652006037,1982,0.083061945,16.1307272,0.049157268,15.93890485,0.142629884,0.7203034290000001,0.30905529800000003,0.2707053,1997.5992030000002,1.834000659,0.0014225070000000002,24104
38,-1,162d6aae-74db-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2003.170834,0.0013456979999999998,0.222317307,0.595331327,0.23414268100000002,9.13e-05,1998.780982,1.8164914509999999,0.220402157,0.75,0.219055455,0.95,0.347311496,0.17623298199999998,0.765574225,0.34061580700000005,1.624423045,1.333660162,1.203098171,2.465706421,1.085178933,2.7232841039999998,1.132215178,1.35918265,1.6084346459999999,2.966041882,1.718894365,3.0,0.209317502,0.7908051220000001,0.267762017,0.18458196,1996.215154,2.198721911,5.9999999999999995e-05,0.122309765,0.927278307,0.292751478,0.360822052,0.393629791,0.24053482899999998,0.419539207,0.033499982000000005,0.47255783700000004,0.314510481,0.628210623,0.745725462,2003.076923,0.405452265,0.652006037,1982,0.083061945,16.1307272,0.049157268,15.93890485,0.142629884,0.7203034290000001,0.30905529800000003,0.2707053,1997.5992030000002,1.834000659,0.0014225070000000002,30365
39,-1,2d894c59-6ddb-e811-a2bd-c4346bcb1555,4.22e+42,1.0,2003.170834,0.0013456979999999998,0.222317307,0.595331327,0.23414268100000002,9.13e-05,1998.780982,1.8164914509999999,0.220402157,0.75,0.219055455,0.95,0.347311496,0.17623298199999998,0.765574225,0.34061580700000005,1.624423045,1.333660162,1.203098171,2.465706421,1.085178933,2.7232841039999998,1.132215178,1.35918265,1.6084346459999999,2.966041882,1.718894365,3.0,0.209317502,0.7908051220000001,0.267762017,0.18458196,1996.215154,2.198721911,5.9999999999999995e-05,0.122309765,0.927278307,0.292751478,0.360822052,0.393629791,0.24053482899999998,0.419539207,0.033499982000000005,0.47255783700000004,0.314510481,0.628210623,0.745725462,2003.076923,0.405452265,0.652006037,1982,0.083061945,16.1307272,0.049157268,15.93890485,0.142629884,0.7203034290000001,0.30905529800000003,0.2707053,1997.5992030000002,1.834000659,0.0014225070000000002,10980
40,-1,ca4347b8-35dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.262418,0.0013207120000000001,0.232714157,0.598956842,0.232615438,9.13e-05,1998.6832379999998,1.77374455,0.23098623199999999,0.75,0.23499748399999998,0.940665823,0.340478025,0.17897417100000002,0.78020956,0.33006968,1.6956819459999999,1.124231933,1.208044526,2.4347861930000003,1.07066251,2.7636081480000003,1.1626007329999999,1.3550809330000002,1.63162519,3.0,1.72420173,3.0,0.213351128,0.7845288009999999,0.27363848,0.17232699699999998,1995.962445,2.2729131380000003,6.1e-05,0.127619351,0.9294398509999999,0.294253459,0.343617729,0.381404442,0.249553755,0.41732247200000006,0.020985873999999998,0.476359087,0.30495191,0.624619165,0.72537653,2003.2352640000001,0.423711289,0.66697564,1982,0.09173356099999999,16.20636748,0.045359275,15.96824959,0.141868395,0.7306553140000001,0.307535927,0.261555067,1997.60315,1.6937735980000002,0.001455348,61529
41,-1,47c1b32c-3adc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.262418,0.0013207120000000001,0.232714157,0.598956842,0.232615438,9.13e-05,1998.6832379999998,1.77374455,0.23098623199999999,0.75,0.23499748399999998,0.940665823,0.340478025,0.17897417100000002,0.78020956,0.33006968,1.6956819459999999,1.124231933,1.208044526,2.4347861930000003,1.07066251,2.7636081480000003,1.1626007329999999,1.3550809330000002,1.63162519,3.0,1.72420173,3.0,0.213351128,0.7845288009999999,0.27363848,0.17232699699999998,1995.962445,2.2729131380000003,6.1e-05,0.127619351,0.9294398509999999,0.294253459,0.343617729,0.381404442,0.249553755,0.41732247200000006,0.020985873999999998,0.476359087,0.30495191,0.624619165,0.72537653,2003.2352640000001,0.423711289,0.66697564,1982,0.09173356099999999,16.20636748,0.045359275,15.96824959,0.141868395,0.7306553140000001,0.307535927,0.261555067,1997.60315,1.6937735980000002,0.001455348,63329
42,-1,d5de9185-31dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.262418,0.0013207120000000001,0.232714157,0.598956842,0.232615438,9.13e-05,1998.6832379999998,1.77374455,0.23098623199999999,0.75,0.23499748399999998,0.940665823,0.340478025,0.17897417100000002,0.78020956,0.33006968,1.6956819459999999,1.124231933,1.208044526,2.4347861930000003,1.07066251,2.7636081480000003,1.1626007329999999,1.3550809330000002,1.63162519,3.0,1.72420173,3.0,0.213351128,0.7845288009999999,0.27363848,0.17232699699999998,1995.962445,2.2729131380000003,6.1e-05,0.127619351,0.9294398509999999,0.294253459,0.343617729,0.381404442,0.249553755,0.41732247200000006,0.020985873999999998,0.476359087,0.30495191,0.624619165,0.72537653,2003.2352640000001,0.423711289,0.66697564,1982,0.09173356099999999,16.20636748,0.045359275,15.96824959,0.141868395,0.7306553140000001,0.307535927,0.261555067,1997.60315,1.6937735980000002,0.001455348,17072
43,-1,97dd7d5b-f2dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,0.9994600859999999,2002.9945059999998,0.001239902,0.220949098,0.55953884,0.270684887,0.00013617,1998.430424,1.7088635680000002,0.23526426399999997,0.75,0.207190905,0.93643518,0.366980156,0.163683796,0.763818587,0.345434952,1.5972061219999998,1.437544615,1.198651731,2.447163458,1.099994649,2.76373339,1.166586605,1.30931572,1.7115977669999998,3.0,1.73456339,3.0,0.214161755,0.7507654009999999,0.242627123,0.17982843699999998,1995.525134,2.061905512,6.1e-05,0.120628314,0.94665717,0.277862578,0.34168332799999995,0.38760538899999997,0.258554408,0.400816744,0.031424897,0.493305494,0.317663537,0.622651753,0.71750727,2002.355799,0.403594629,0.691205686,1982,0.08293162400000001,15.90255944,0.04,15.90516691,0.138773698,0.726208084,0.333099388,0.271952863,1997.693534,1.8419322409999999,0.001435761,57898
44,-1,63090284-f6dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,0.9994600859999999,2002.9945059999998,0.001239902,0.220949098,0.55953884,0.270684887,0.00013617,1998.430424,1.7088635680000002,0.23526426399999997,0.75,0.207190905,0.93643518,0.366980156,0.163683796,0.763818587,0.345434952,1.5972061219999998,1.437544615,1.198651731,2.447163458,1.099994649,2.76373339,1.166586605,1.30931572,1.7115977669999998,3.0,1.73456339,3.0,0.214161755,0.7507654009999999,0.242627123,0.17982843699999998,1995.525134,2.061905512,6.1e-05,0.120628314,0.94665717,0.277862578,0.34168332799999995,0.38760538899999997,0.258554408,0.400816744,0.031424897,0.493305494,0.317663537,0.622651753,0.71750727,2002.355799,0.403594629,0.691205686,1982,0.08293162400000001,15.90255944,0.04,15.90516691,0.138773698,0.726208084,0.333099388,0.271952863,1997.693534,1.8419322409999999,0.001435761,19987
45,-1,7fb0dabb-f9dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,0.9994600859999999,2002.9945059999998,0.001239902,0.220949098,0.55953884,0.270684887,0.00013617,1998.430424,1.7088635680000002,0.23526426399999997,0.75,0.207190905,0.93643518,0.366980156,0.163683796,0.763818587,0.345434952,1.5972061219999998,1.437544615,1.198651731,2.447163458,1.099994649,2.76373339,1.166586605,1.30931572,1.7115977669999998,3.0,1.73456339,3.0,0.214161755,0.7507654009999999,0.242627123,0.17982843699999998,1995.525134,2.061905512,6.1e-05,0.120628314,0.94665717,0.277862578,0.34168332799999995,0.38760538899999997,0.258554408,0.400816744,0.031424897,0.493305494,0.317663537,0.622651753,0.71750727,2002.355799,0.403594629,0.691205686,1982,0.08293162400000001,15.90255944,0.04,15.90516691,0.138773698,0.726208084,0.333099388,0.271952863,1997.693534,1.8419322409999999,0.001435761,28237
46,-1,c28cb910-f3dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.539991,0.001319462,0.231264302,0.55827901,0.244805579,0.000145797,1998.250674,1.8022206630000002,0.22760845100000002,0.75,0.23298091199999998,0.95,0.373431109,0.184493503,0.7369411640000001,0.34649229600000003,1.629303556,1.324964656,1.217181089,2.565647722,1.113038043,2.7915960319999997,1.118018653,1.291556184,1.664304714,3.0,1.6901613430000002,2.972878927,0.20477333600000003,0.7832790479999999,0.254639214,0.19120809600000002,1995.655818,2.167275768,5.479999999999999e-05,0.112398938,0.9301706559999999,0.317066695,0.35217599,0.407707211,0.278278588,0.421294393,0.041157242999999996,0.455994034,0.318726561,0.627249932,0.737017983,2002.182574,0.392999407,0.7053633,1982,0.078538745,16.05683069,0.044171797,16.06464315,0.147801415,0.7439910609999999,0.323271889,0.285982264,1997.601589,1.892461091,0.001328671,62982
47,-1,cde962ed-f6dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.539991,0.001319462,0.231264302,0.55827901,0.244805579,0.000145797,1998.250674,1.8022206630000002,0.22760845100000002,0.75,0.23298091199999998,0.95,0.373431109,0.184493503,0.7369411640000001,0.34649229600000003,1.629303556,1.324964656,1.217181089,2.565647722,1.113038043,2.7915960319999997,1.118018653,1.291556184,1.664304714,3.0,1.6901613430000002,2.972878927,0.20477333600000003,0.7832790479999999,0.254639214,0.19120809600000002,1995.655818,2.167275768,5.479999999999999e-05,0.112398938,0.9301706559999999,0.317066695,0.35217599,0.407707211,0.278278588,0.421294393,0.041157242999999996,0.455994034,0.318726561,0.627249932,0.737017983,2002.182574,0.392999407,0.7053633,1982,0.078538745,16.05683069,0.044171797,16.06464315,0.147801415,0.7439910609999999,0.323271889,0.285982264,1997.601589,1.892461091,0.001328671,23710
48,-1,205c08fd-f9dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.539991,0.001319462,0.231264302,0.55827901,0.244805579,0.000145797,1998.250674,1.8022206630000002,0.22760845100000002,0.75,0.23298091199999998,0.95,0.373431109,0.184493503,0.7369411640000001,0.34649229600000003,1.629303556,1.324964656,1.217181089,2.565647722,1.113038043,2.7915960319999997,1.118018653,1.291556184,1.664304714,3.0,1.6901613430000002,2.972878927,0.20477333600000003,0.7832790479999999,0.254639214,0.19120809600000002,1995.655818,2.167275768,5.479999999999999e-05,0.112398938,0.9301706559999999,0.317066695,0.35217599,0.407707211,0.278278588,0.421294393,0.041157242999999996,0.455994034,0.318726561,0.627249932,0.737017983,2002.182574,0.392999407,0.7053633,1982,0.078538745,16.05683069,0.044171797,16.06464315,0.147801415,0.7439910609999999,0.323271889,0.285982264,1997.601589,1.892461091,0.001328671,31757
49,-1,12a6f2a2-37dc-e811-a2bd-c4346bcb1555,4.2100000000000003e+42,1.0,2003.0693829999998,0.0013000279999999997,0.22983005199999998,0.587661933,0.22090051600000002,9.7e-05,1998.6786140000002,1.8908484159999999,0.217549398,0.75,0.217325872,0.946689277,0.34889862299999996,0.17686163800000002,0.7530379509999999,0.342531443,1.6746331140000001,1.155609629,1.227760915,2.388840766,1.110048443,2.8143132719999997,1.133698039,1.364395779,1.5700625519999998,2.998054452,1.72613702,2.915571299,0.20455719600000002,0.8104561090000001,0.28292906100000004,0.175849032,1996.487693,2.129605846,5.6200000000000004e-05,0.10683902099999999,0.9304466490000001,0.277873873,0.36709772700000004,0.411178741,0.24571516699999998,0.417816729,0.039138179,0.486096249,0.32677381899999997,0.635568602,0.739510778,2003.748649,0.43254513200000005,0.676275107,1982,0.071817384,16.08596455,0.04297283,16.01846105,0.13812083,0.719765722,0.303072091,0.306048024,1997.600803,1.8114816059999999,0.001407026,49933
